Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,4116.23,6546921,89.54,36487,3111.80
astar,true,4811.79,7055714,96.50,36487,2472.47
bfs,true,2541.97,6546913,89.54,36487,3535.92
dfs,true,1172.77,3780895,51.71,36487,2364.04
wallFollower,true,2843.97,5827879,79.71,36487,3875.01
dijkstra,false,6774.04,7619847,95.17,6399,2333.98
astar,false,6139.77,4419041,55.19,6480,2214.49
bfs,false,2094.09,7619960,95.17,6399,3343.99
dfs,false,1088.29,2840139,35.47,505346,1712.45
wallFollower,false,712.47,1698501,21.22,47481,1002.00
