Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3653.50,5768009,91.54,34492,2550.75
astar,true,4241.54,6068884,96.31,34492,2363.68
bfs,true,2085.08,5768028,91.54,34492,3541.71
dfs,true,883.84,2439582,38.72,34492,1793.28
wallFollower,true,3123.97,7296011,115.79,34492,2868.62
dijkstra,false,6125.61,6580604,95.37,5959,2963.27
astar,false,5251.07,3422594,49.60,6035,2868.08
bfs,false,1972.59,6580663,95.37,5959,2762.15
dfs,false,546.62,1600082,23.19,385780,1104.12
wallFollower,false,2250.36,5541353,80.31,44152,1480.22
