Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,5255.01,8127969,92.15,42043,4333.57
astar,true,6282.16,8427075,95.55,42043,4539.77
bfs,true,2824.81,8127991,92.15,42043,4952.46
dfs,true,1333.42,3824382,43.36,42043,2493.44
wallFollower,true,5189.52,12370118,140.25,42043,4941.22
dijkstra,false,8878.68,9210996,95.37,7031,3739.90
astar,false,8112.06,5328648,55.17,7104,3256.11
bfs,false,2779.17,9211484,95.37,7031,2963.23
dfs,false,1106.18,3242542,33.57,592667,1611.04
wallFollower,false,1704.05,3946013,40.86,53561,1903.46
