Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,5406.30,8539848,94.56,45075,4023.95
astar,true,6230.09,8832585,97.80,45075,4132.47
bfs,true,3042.64,8539862,94.56,45075,4528.56
dfs,true,1326.26,3755594,41.58,45075,2491.24
wallFollower,true,4253.32,9501392,105.21,45075,4134.98
dijkstra,false,8759.40,9425565,95.30,7114,3189.81
astar,false,8493.17,6002664,60.69,7192,2730.61
bfs,false,2710.82,9425351,95.30,7114,3449.77
dfs,false,1262.44,3910727,39.54,591748,2246.72
wallFollower,false,126.21,137485,1.39,54075,508.89
