Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2006.59,3157707,93.42,24327,1493.67
astar,true,2165.04,2983729,88.28,24327,1577.63
bfs,true,1302.23,3157702,93.42,24327,1624.05
dfs,true,642.42,1800934,53.28,24327,1176.00
wallFollower,true,1902.38,4431947,131.12,24327,1607.77
dijkstra,false,2645.47,3532942,95.46,4387,1337.62
astar,false,2561.85,2253200,60.88,4443,1152.77
bfs,false,1127.08,3532950,95.46,4387,1357.85
dfs,false,606.97,1869420,50.51,238248,1013.76
wallFollower,false,83.13,85233,2.30,33366,316.03
