Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,4898.91,7497014,91.41,38781,3390.22
astar,true,5575.84,7563104,92.22,38781,3197.18
bfs,true,2730.51,7497023,91.41,38781,4613.84
dfs,true,1258.93,3864517,47.12,38781,2731.33
wallFollower,true,4164.16,8985784,109.57,38781,3158.87
dijkstra,false,8214.34,8553828,95.25,6782,3337.39
astar,false,7578.85,4954010,55.16,6855,3161.00
bfs,false,2684.38,8554019,95.25,6782,4113.96
dfs,false,1388.83,4340528,48.33,508007,2559.34
wallFollower,false,1453.10,3676534,40.94,53484,1580.10
