Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,22.41,47730,90.94,2338,26.32
astar,true,26.89,46623,88.83,2338,27.96
bfs,true,20.95,47733,90.94,2338,23.80
dfs,true,17.22,28833,54.93,2338,15.47
wallFollower,true,25.26,54353,103.55,2338,29.84
dijkstra,false,23.39,54281,94.54,571,19.40
astar,false,22.51,35472,61.78,613,15.02
bfs,false,15.55,54273,94.53,571,17.26
dfs,false,6.62,13732,23.92,5052,7.66
wallFollower,false,10.40,18934,32.98,3721,10.11
