Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,575.65,1002344,92.27,12345,431.73
astar,true,680.09,998253,91.89,12345,234.48
bfs,true,353.99,1002352,92.27,12345,410.17
dfs,true,180.37,415546,38.25,12345,275.87
wallFollower,true,567.20,1193908,109.90,12345,398.27
dijkstra,false,628.42,1136325,95.54,2502,512.23
astar,false,573.57,658285,55.35,2550,502.28
bfs,false,302.50,1136362,95.54,2502,435.37
dfs,false,110.98,268422,22.57,78944,194.29
wallFollower,false,40.76,43671,3.67,18191,133.22
