Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,874.72,1567260,91.59,16160,651.49
astar,true,977.24,1545726,90.33,16160,614.52
bfs,true,561.12,1567250,91.59,16160,804.74
dfs,true,295.69,842162,49.21,16160,486.67
wallFollower,true,787.54,1812674,105.93,16160,612.25
dijkstra,false,1202.72,1786440,95.35,3130,535.61
astar,false,1075.76,1036441,55.32,3175,664.29
bfs,false,504.70,1786564,95.35,3130,624.51
dfs,false,188.85,510870,27.27,113521,329.11
wallFollower,false,339.29,787954,42.06,22891,283.88
