Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1253.41,2214604,93.71,20736,1055.94
astar,true,1419.78,2233721,94.52,20736,1182.72
bfs,true,860.09,2214608,93.71,20736,1201.51
dfs,true,344.48,969439,41.02,20736,580.54
wallFollower,true,1073.29,2174455,92.02,20736,1033.71
dijkstra,false,1717.18,2463008,95.19,3661,893.69
astar,false,1377.22,1142077,44.14,3729,847.94
bfs,false,660.01,2463169,95.20,3661,828.92
dfs,false,347.94,896573,34.65,183880,536.76
wallFollower,false,402.68,1081900,41.81,26559,304.97
