Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,4529.87,6836992,91.11,36788,3420.19
astar,true,5166.22,7049798,93.95,36788,3312.90
bfs,true,2695.75,6836979,91.11,36788,3865.54
dfs,true,1281.38,4055207,54.04,36788,2368.71
wallFollower,true,4016.78,8958782,119.39,36788,3971.42
dijkstra,false,6905.51,7851142,95.54,6495,2740.44
astar,false,5300.50,3619487,44.05,6568,2467.35
bfs,false,1913.79,7851092,95.54,6495,3177.21
dfs,false,629.97,1469788,17.89,501910,1133.96
wallFollower,false,837.25,1736904,21.14,47654,1086.38
