Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,5209.93,8295693,92.99,44233,4497.82
astar,true,6020.45,8702281,97.55,44233,4271.52
bfs,true,3091.51,8295685,92.99,44233,4846.76
dfs,true,1389.21,4240542,47.53,44233,2892.49
wallFollower,true,4207.44,9273343,103.95,44233,3788.13
dijkstra,false,9052.98,9300935,95.21,7066,3686.34
astar,false,8941.71,5931782,60.72,7113,2522.86
bfs,false,2889.48,9301030,95.21,7066,3808.59
dfs,false,1485.58,3979270,40.73,558070,2579.82
wallFollower,false,1617.96,3990843,40.85,52061,1564.06
