Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,4869.82,7643473,94.41,40880,3131.20
astar,true,5407.50,7852103,96.98,40880,2820.78
bfs,true,2773.90,7643475,94.41,40880,4925.57
dfs,true,1190.15,3504052,43.28,40880,2288.56
wallFollower,true,3643.62,7759332,95.84,40880,4281.32
dijkstra,false,7307.16,8462807,95.45,6744,3707.33
astar,false,6092.79,4389990,49.52,6791,3372.95
bfs,false,2209.26,8463284,95.46,6744,3004.95
dfs,false,707.61,1553367,17.52,561151,1318.99
wallFollower,false,85.00,123431,1.39,50087,525.38
