Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,4652.38,7111808,91.16,39285,2991.14
astar,true,5412.62,7479542,95.88,39285,2190.91
bfs,true,2693.70,7111834,91.16,39285,3980.47
dfs,true,1296.40,3727997,47.79,39285,2272.76
wallFollower,true,3696.20,8195120,105.05,39285,2955.48
dijkstra,false,7303.88,8119090,95.04,6600,3430.94
astar,false,6682.24,4703539,55.06,6682,2577.22
bfs,false,2336.19,8119041,95.04,6600,3291.39
dfs,false,1020.79,2854708,33.42,391333,1656.84
wallFollower,false,787.25,1808569,21.17,50152,1234.16
