Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,4770.48,7416240,89.37,38427,3165.88
astar,true,5421.88,7737249,93.23,38427,3524.66
bfs,true,2904.45,7416200,89.37,38427,4566.81
dfs,true,1665.71,5421831,65.33,38427,3360.24
wallFollower,true,3895.70,8551079,103.04,38427,5093.91
dijkstra,false,8064.15,8663175,95.33,6817,3586.76
astar,false,7352.28,5014648,55.18,6895,3548.67
bfs,false,2640.72,8663260,95.33,6817,3467.25
dfs,false,1330.26,3497961,38.49,552009,2021.93
wallFollower,false,939.88,1927418,21.21,53194,1415.37
