Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1974.61,3240735,88.91,23968,2030.73
astar,true,2381.97,3503619,96.12,23968,1522.54
bfs,true,1212.86,3240724,88.91,23968,1859.83
dfs,true,703.12,2056971,56.43,23968,1187.51
wallFollower,true,1721.62,3690643,101.25,23968,1764.48
dijkstra,false,3034.56,3805659,95.35,4532,1752.70
astar,false,2978.52,2425620,60.78,4574,1437.47
bfs,false,1324.36,3805586,95.35,4532,1524.89
dfs,false,901.28,2250273,56.38,229894,1179.80
wallFollower,false,396.09,867115,21.72,33526,578.03
