Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2318.55,3670763,90.39,25617,1850.10
astar,true,2649.13,3942275,97.07,25617,2149.04
bfs,true,1368.75,3670767,90.39,25617,2077.93
dfs,true,611.44,1865954,45.95,25617,1421.42
wallFollower,true,2211.72,5259876,129.51,25617,2245.59
dijkstra,false,3346.16,4260972,95.82,4818,1491.95
astar,false,3101.43,2455388,55.21,4865,1253.21
bfs,false,1314.76,4261158,95.82,4818,1689.78
dfs,false,617.01,1612120,36.25,274021,1022.55
wallFollower,false,415.88,963081,21.66,36244,658.16
