Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3296.66,5255512,90.93,33360,2647.05
astar,true,3787.17,5224240,90.38,33360,1569.27
bfs,true,1932.47,5255530,90.93,33360,3407.57
dfs,true,938.98,2729927,47.23,33360,1911.17
wallFollower,true,2398.12,5026687,86.97,33360,2890.16
dijkstra,false,5362.80,6022780,95.16,5702,2165.58
astar,false,5202.34,3848190,60.80,5762,1837.04
bfs,false,1862.70,6023038,95.16,5702,2517.44
dfs,false,842.20,2261329,35.73,316381,1394.18
wallFollower,false,1128.05,2600621,41.09,43979,1203.52
