Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2198.65,3627137,90.96,25648,1446.33
astar,true,2639.74,3800758,95.32,25648,1637.99
bfs,true,1415.25,3627141,90.96,25648,1639.50
dfs,true,612.72,1912455,47.96,25648,967.11
wallFollower,true,1868.36,3979954,99.81,25648,1533.30
dijkstra,false,3138.31,4172453,95.56,4766,1621.56
astar,false,3120.37,2658028,60.87,4819,1094.61
bfs,false,1232.36,4172646,95.56,4766,1849.56
dfs,false,537.50,1543806,35.36,299303,961.78
wallFollower,false,65.48,95689,2.19,37292,277.01
