Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,5087.84,7915157,94.17,42107,4516.63
astar,true,6030.46,8221898,97.82,42107,3754.91
bfs,true,3067.11,7915156,94.17,42107,4659.11
dfs,true,1475.98,4424433,52.64,42107,3045.74
wallFollower,true,4288.64,10002179,119.00,42107,4654.53
dijkstra,false,8434.88,8777968,95.37,6864,3796.00
astar,false,8836.51,6109771,66.38,6936,3299.75
bfs,false,2393.12,8777903,95.37,6864,3570.26
dfs,false,1272.29,3543940,38.51,510943,1835.19
wallFollower,false,2219.32,5582300,60.65,52226,1793.75
