Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,337.04,599885,90.72,9059,305.81
astar,true,392.72,599382,90.64,9059,260.31
bfs,true,243.95,599883,90.72,9059,273.92
dfs,true,129.10,322117,48.71,9059,169.53
wallFollower,true,334.97,691397,104.56,9059,258.75
dijkstra,false,425.82,687051,94.91,1948,298.29
astar,false,385.78,400835,55.37,1999,217.40
bfs,false,217.01,687112,94.92,1948,289.95
dfs,false,129.78,294525,40.68,49569,172.24
wallFollower,false,189.88,453737,62.67,14191,182.88
