Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,4390.45,7019134,91.17,38283,2509.96
astar,true,5028.37,7419869,96.38,38283,2516.56
bfs,true,2697.62,7019149,91.17,38283,3447.35
dfs,true,1302.12,3908544,50.77,38283,2409.30
wallFollower,true,3277.89,7509469,97.54,38283,3676.53
dijkstra,false,7265.05,8037769,95.34,6577,3261.96
astar,false,6580.30,4636960,55.00,6611,2720.58
bfs,false,2161.20,8037517,95.33,6577,3262.10
dfs,false,1228.31,3487339,41.36,516245,2190.20
wallFollower,false,877.12,1787763,21.20,49844,1149.33
