Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2005.44,3320549,89.50,24407,1759.51
astar,true,2352.71,3534304,95.26,24407,1188.15
bfs,true,1235.26,3320556,89.50,24407,1793.96
dfs,true,611.80,1961725,52.88,24407,1086.09
wallFollower,true,1652.32,3644446,98.23,24407,1712.55
dijkstra,false,2909.13,3855249,94.89,4565,1551.92
astar,false,3083.71,2694764,66.33,4615,837.80
bfs,false,1176.87,3855254,94.90,4565,1548.55
dfs,false,575.79,1977331,48.67,232631,1064.72
wallFollower,false,40.14,86208,2.12,34394,323.25
