Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,4718.28,7284365,92.25,42496,3308.01
astar,true,5387.14,7671426,97.15,42496,3508.07
bfs,true,2736.38,7284413,92.25,42496,4514.94
dfs,true,1301.70,3561959,45.11,42496,2510.03
wallFollower,true,4244.44,9619905,121.83,42496,4339.15
dijkstra,false,7489.75,8245040,95.35,6650,2469.84
astar,false,6907.16,4775590,55.23,6720,2000.06
bfs,false,2354.73,8245562,95.36,6650,3400.55
dfs,false,1093.91,3573020,41.32,512870,1995.81
wallFollower,false,146.46,125886,1.46,50774,781.66
