Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,4443.65,6961543,91.54,38349,2891.11
astar,true,5276.64,7393937,97.22,38349,2673.13
bfs,true,2639.51,6961536,91.54,38349,4377.45
dfs,true,1150.86,3736264,49.13,38349,2643.28
wallFollower,true,3714.37,8120026,106.77,38349,4108.32
dijkstra,false,7696.06,7935172,95.28,6540,2758.69
astar,false,6043.12,3660755,43.96,6621,3617.20
bfs,false,2458.50,7935121,95.28,6540,2971.60
dfs,false,1331.13,3893316,46.75,425483,2117.18
wallFollower,false,1839.41,3403255,40.87,49590,1954.36
