Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,5166.68,8005119,91.90,41995,3723.56
astar,true,5758.30,7921960,90.94,41995,4208.79
bfs,true,3152.97,8005133,91.90,41995,4710.96
dfs,true,1135.61,3336504,38.30,41995,2351.22
wallFollower,true,4279.80,9723675,111.62,41995,4879.18
dijkstra,false,8469.91,9077920,95.16,6977,3456.11
astar,false,7650.20,5256534,55.10,7047,3587.70
bfs,false,2547.15,9078328,95.17,6977,3518.31
dfs,false,1121.51,2902205,30.42,531904,2102.07
wallFollower,false,806.15,2011418,21.09,52127,1080.87
