Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2953.28,4693064,88.86,29373,1440.09
astar,true,3421.05,5049006,95.60,29373,1672.03
bfs,true,1776.99,4693053,88.86,29373,2469.09
dfs,true,933.00,2503985,47.41,29373,1303.37
wallFollower,true,2248.23,4704570,89.08,29373,2423.13
dijkstra,false,4890.82,5515970,95.38,5458,1404.38
astar,false,4960.56,3835355,66.32,5502,2031.53
bfs,false,1597.93,5515965,95.38,5458,2414.72
dfs,false,842.27,2132352,36.87,301522,1283.01
wallFollower,false,1002.69,2381826,41.18,41650,1070.99
