Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3508.69,5569812,92.30,33489,2375.86
astar,true,3981.45,5808698,96.26,33489,2716.12
bfs,true,2135.31,5569798,92.30,33489,3214.64
dfs,true,929.14,2965228,49.14,33489,1841.53
wallFollower,true,2736.19,6011504,99.62,33489,3050.58
dijkstra,false,5376.07,6325866,95.73,5846,2124.53
astar,false,5261.34,4019653,60.83,5890,2174.81
bfs,false,1868.22,6325932,95.73,5846,2295.89
dfs,false,1105.57,2818344,42.65,421661,1449.98
wallFollower,false,89.84,106242,1.61,43244,549.19
