Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,19.30,40831,90.74,2198,18.80
astar,true,23.94,42411,94.25,2198,8.46
bfs,true,17.25,40836,90.75,2198,16.27
dfs,true,7.92,20012,44.47,2198,6.92
wallFollower,true,20.13,44736,99.42,2198,15.10
dijkstra,false,23.43,46693,94.88,530,10.96
astar,false,20.50,24970,50.73,565,10.39
bfs,false,16.08,46700,94.89,530,13.80
dfs,false,12.38,23687,48.13,4517,12.54
wallFollower,false,12.37,23792,48.35,2591,8.60
