Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2167.203,1363660,51.56,13560,1384.62
astar,true,4174.269,2577442,97.45,13560,1319.68
bfs,true,2107.019,2594297,98.08,13560,1829.06
dfs,true,985.898,1383267,52.30,13560,1139.33
wallFollower,true,1511.232,2536734,95.91,13560,1742.21
dijkstra,false,3992.733,1858047,68.62,18528,1647.08
astar,false,7347.094,2652146,97.94,10601,1462.26
bfs,false,2577.420,2667019,98.49,10601,2064.20
dfs,false,863.447,1179828,43.57,29406,1230.70
wallFollower,false,1768.017,2722000,100.52,207161,2165.08
