Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3043.705,1920346,56.81,16081,2296.14
astar,true,5448.811,3314426,98.06,16081,1417.63
bfs,true,2744.072,3331980,98.58,16081,2315.39
dfs,true,1535.915,2075072,61.39,16081,1108.75
wallFollower,true,1651.195,2625915,77.69,16081,1260.53
dijkstra,false,3876.633,1774829,51.29,23231,2560.71
astar,false,10227.694,3414786,98.68,13268,1740.10
bfs,false,3554.539,3424341,98.96,13268,2626.64
dfs,false,1117.788,1460071,42.19,40637,1734.25
wallFollower,false,2139.097,3372154,97.45,245575,2163.21
