Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,4479.999,2766022,50.80,21333,2184.51
astar,true,8939.928,5329631,97.88,21333,1844.87
bfs,true,4387.939,5352663,98.30,21333,3288.07
dfs,true,1659.664,2222655,40.82,21333,1987.26
wallFollower,true,3653.837,6465452,118.74,21333,3401.16
dijkstra,false,8117.425,3609172,64.74,34628,3449.12
astar,false,17857.711,5496691,98.60,17471,3251.69
bfs,false,5794.822,5510860,98.86,17471,4587.11
dfs,false,2452.226,3154213,56.58,61130,2544.79
wallFollower,false,3335.213,5091509,91.34,417637,3654.94
