Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,4784.123,2941661,41.84,23819,3233.46
astar,true,11693.163,6894612,98.06,23819,2730.80
bfs,true,5746.570,6928628,98.54,23819,3588.08
dfs,true,2845.096,3651515,51.93,23819,3196.21
wallFollower,true,4079.074,6778736,96.41,23819,4185.84
dijkstra,false,9369.853,3901699,54.20,35276,5043.51
astar,false,23293.791,7072082,98.25,19475,4246.04
bfs,false,7396.970,7094463,98.56,19475,4985.29
dfs,false,2967.927,3745496,52.03,66751,3439.46
wallFollower,false,5274.320,8035108,111.62,516984,3911.49
