Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,5643.895,3689442,56.94,23239,4383.06
astar,true,10673.153,6344465,97.91,23239,2730.26
bfs,true,5207.576,6376529,98.40,23239,4581.08
dfs,true,2925.931,3989640,61.57,23239,3777.30
wallFollower,true,3033.679,5002906,77.21,23239,3671.49
dijkstra,false,8517.416,3930120,59.24,27375,4288.73
astar,false,19620.249,6506017,98.07,17911,4431.30
bfs,false,6545.057,6530339,98.44,17911,4010.31
dfs,false,2507.675,3200643,48.25,44032,2782.95
wallFollower,false,4261.010,6635953,100.03,497290,4139.75
