Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1218.730,851944,52.59,10334,917.79
astar,true,2359.296,1567720,96.77,10334,783.62
bfs,true,1227.608,1583829,97.77,10334,987.39
dfs,true,630.874,863152,53.28,10334,814.68
wallFollower,true,870.532,1522463,93.98,10334,780.00
dijkstra,false,2012.490,922410,55.62,14268,1188.29
astar,false,4202.692,1629193,98.23,8869,1103.02
bfs,false,1743.413,1637270,98.72,8869,1297.34
dfs,false,683.510,909151,54.82,25125,811.08
wallFollower,false,1215.493,1727613,104.16,117853,964.95
