Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,5170.182,3310423,62.68,20459,2591.20
astar,true,8718.635,5154268,97.60,20459,2647.24
bfs,true,4152.418,5186181,98.20,20459,3064.40
dfs,true,2326.877,3298260,62.45,20459,2984.73
wallFollower,true,2343.121,3986132,75.48,20459,2466.19
dijkstra,false,6979.430,3105674,57.44,26142,3854.59
astar,false,16783.472,5322958,98.45,17481,3906.16
bfs,false,5617.498,5341266,98.79,17481,3604.69
dfs,false,2229.485,2941361,54.40,54967,2340.15
wallFollower,false,4372.054,6483621,119.92,391800,4710.24
