Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,928.662,651588,61.98,8518,662.40
astar,true,1568.032,1021601,97.18,8518,402.84
bfs,true,812.453,1031202,98.09,8518,631.54
dfs,true,387.822,528815,50.30,8518,414.92
wallFollower,true,588.809,1053348,100.20,8518,615.52
dijkstra,false,862.503,436448,40.55,10605,587.40
astar,false,2725.698,1059674,98.46,7151,591.80
bfs,false,1048.508,1064358,98.90,7151,737.76
dfs,false,461.187,603135,56.04,21587,590.42
wallFollower,false,718.743,1124291,104.47,78394,725.12
