Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1309.818,868150,45.66,11853,1008.36
astar,true,2948.128,1852294,97.43,11853,631.53
bfs,true,1491.607,1865178,98.10,11853,1028.00
dfs,true,830.972,1120268,58.92,11853,952.97
wallFollower,true,929.392,1572861,82.73,11853,1123.11
dijkstra,false,2607.545,1233800,63.39,16069,1355.60
astar,false,5159.870,1919597,98.62,9364,894.25
bfs,false,1814.202,1926570,98.98,9364,1620.48
dfs,false,565.784,720151,37.00,24489,870.95
wallFollower,false,1260.945,1842718,94.68,149900,1224.19
