Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3846.836,2373136,46.35,20039,3225.71
astar,true,8280.346,4986464,97.39,20039,2487.05
bfs,true,4009.120,5016073,97.97,20039,2838.19
dfs,true,2063.024,2930445,57.24,20039,2906.81
wallFollower,true,2632.028,4397026,85.88,20039,2861.74
dijkstra,false,5897.112,2490240,47.51,27505,2981.26
astar,false,16825.351,5166405,98.57,17188,3242.84
bfs,false,5719.427,5179145,98.81,17188,2645.24
dfs,false,1658.287,2126626,40.57,57711,2023.58
wallFollower,false,2992.489,4545450,86.72,380043,2669.18
