Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,747.880,496204,41.31,9076,699.51
astar,true,1799.724,1175628,97.87,9076,394.61
bfs,true,905.616,1181590,98.36,9076,798.18
dfs,true,345.195,488098,40.63,9076,529.64
wallFollower,true,805.025,1435092,119.47,9076,746.12
dijkstra,false,1485.799,699918,56.92,12482,792.39
astar,false,3024.072,1203456,97.86,7262,662.38
bfs,false,1162.956,1211049,98.48,7262,994.33
dfs,false,617.085,759307,61.75,17593,819.46
wallFollower,false,724.317,1144319,93.05,92990,739.92
