Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,6191.00,6549198,98.32,23468,3380.15
astar,true,5260.66,6571026,98.65,23468,3471.27
bfs,true,3714.92,6549200,98.32,23468,4123.17
dfs,true,1267.25,2842893,42.68,23468,2612.58
wallFollower,true,2123.80,7658695,114.97,23468,4276.71
dijkstra,false,7163.19,6740563,98.84,19693,2356.56
astar,false,5728.71,6784637,99.49,19693,2623.02
bfs,false,3825.74,6740568,98.84,19693,3121.32
dfs,false,1160.80,2808585,41.18,56217,2197.72
wallFollower,false,2056.82,6915520,101.41,513670,3894.76
