Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1527.56,2650026,92.01,21972,1365.35
astar,true,1732.93,2779911,96.52,21972,962.23
bfs,true,910.64,2650029,92.01,21972,1644.65
dfs,true,498.44,1503559,52.21,21972,954.55
wallFollower,true,946.50,2161950,75.07,21972,1563.66
dijkstra,false,3148.80,3002267,95.21,4037,991.17
astar,false,1769.73,1565462,49.64,4085,965.73
bfs,false,935.40,3002370,95.21,4037,978.85
dfs,false,239.70,612946,19.44,175753,483.80
wallFollower,false,521.23,1306518,41.43,30262,427.57
