Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3878.36,5957562,91.94,34310,2651.96
astar,true,4146.07,6265674,96.69,34310,2152.96
bfs,true,2180.32,5957579,91.94,34310,3516.43
dfs,true,828.78,2757100,42.55,34310,1843.21
wallFollower,true,2790.85,6925994,106.88,34310,3244.58
dijkstra,false,9409.15,6732826,94.89,6002,1730.41
astar,false,4647.58,3112020,43.86,6075,1843.27
bfs,false,2410.95,6732789,94.89,6002,2336.52
dfs,false,761.93,2812266,39.63,449891,1419.68
wallFollower,false,658.90,1507597,21.25,44654,713.08
