Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2999.40,3582158,98.28,16770,1168.68
astar,true,2587.11,3594466,98.61,16770,1648.51
bfs,true,1769.95,3582168,98.28,16770,2073.88
dfs,true,613.15,1376169,37.75,16770,992.24
wallFollower,true,1305.05,4553239,124.92,16770,1637.86
dijkstra,false,3331.47,3675504,98.50,13084,1621.58
astar,false,2755.98,3705537,99.30,13084,1573.64
bfs,false,1859.11,3675506,98.50,13084,2075.56
dfs,false,906.25,1971225,52.82,29529,1709.97
wallFollower,false,1373.63,4422042,118.50,271986,2176.26
