Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,4438.14,5046223,98.56,20291,1933.45
astar,true,3795.66,5060163,98.83,20291,1801.50
bfs,true,2683.49,5046224,98.56,20291,2318.36
dfs,true,1027.82,2489537,48.62,20291,1760.88
wallFollower,true,1469.59,5280443,103.13,20291,2564.68
dijkstra,false,5151.13,5171562,98.66,16230,1493.06
astar,false,4172.77,5209335,99.38,16230,1368.92
bfs,false,2906.47,5171554,98.66,16230,2383.71
dfs,false,1505.24,3498907,66.75,36670,1588.40
wallFollower,false,1740.42,5347525,102.02,368684,2029.35
