Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,6155.69,9202356,95.07,46167,3647.12
astar,true,6344.19,8932612,92.28,46167,3249.28
bfs,true,3583.18,9202332,95.07,46167,3958.88
dfs,true,1500.67,5079138,52.47,46167,2389.88
wallFollower,true,4232.30,10465463,108.11,46167,3506.57
dijkstra,false,16543.94,10126598,95.54,7369,2710.20
astar,false,10617.77,6443200,60.79,7429,2850.62
bfs,false,3813.43,10126778,95.54,7369,4104.81
dfs,false,1199.59,4531274,42.75,597619,2728.34
wallFollower,false,884.55,2233936,21.08,55572,1282.78
