Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3501.32,4126490,98.13,17806,1862.52
astar,true,3053.23,4142384,98.51,17806,1822.42
bfs,true,2160.32,4126490,98.13,17806,2037.55
dfs,true,1050.55,2257945,53.70,17806,1766.27
wallFollower,true,1233.46,3910610,93.00,17806,2067.48
dijkstra,false,3936.31,4232230,98.31,14001,2040.65
astar,false,3192.30,4266414,99.10,14001,1902.64
bfs,false,2168.52,4232235,98.31,14001,2922.53
dfs,false,843.18,1854560,43.08,50256,1664.39
wallFollower,false,1412.73,4369685,101.50,325484,2509.86
