Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,6847.50,7097256,98.30,24523,2619.66
astar,true,5894.69,7118991,98.60,24523,2620.62
bfs,true,4283.09,7097256,98.30,24523,2685.96
dfs,true,2018.12,4634767,64.19,24523,2410.59
wallFollower,true,1538.40,5194683,71.95,24523,3067.08
dijkstra,false,7821.57,7302428,98.79,20429,2544.90
astar,false,6032.40,7351912,99.46,20429,2651.55
bfs,false,4020.83,7302421,98.79,20429,3293.96
dfs,false,1325.26,3071325,41.55,66566,2665.68
wallFollower,false,2112.73,6710313,90.78,542942,3363.81
