Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,869.92,1254396,98.00,9144,315.30
astar,true,814.49,1260569,98.48,9144,269.37
bfs,true,583.21,1254398,98.00,9144,596.40
dfs,true,250.28,603818,47.17,9144,315.45
wallFollower,true,408.43,1360746,106.31,9144,531.37
dijkstra,false,941.61,1294416,98.78,7759,453.29
astar,false,833.10,1304347,99.54,7759,413.08
bfs,false,610.90,1294417,98.78,7759,533.36
dfs,false,282.24,546543,41.71,19978,405.80
wallFollower,false,437.84,1447312,110.45,95015,596.94
