Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,10649.81,9884970,97.63,28537,2941.44
astar,true,8880.58,9935555,98.13,28537,3381.61
bfs,true,5779.56,9884959,97.63,28537,5503.15
dfs,true,2177.54,5260492,51.96,28537,3888.99
wallFollower,true,2816.42,9743433,96.23,28537,4824.79
dijkstra,false,12108.14,10229449,98.69,23901,3794.83
astar,false,9541.83,10302159,99.39,23901,3372.50
bfs,false,6491.94,10229447,98.69,23901,5637.92
dfs,false,2813.50,5883750,56.76,64733,3589.14
wallFollower,false,3400.02,10380093,100.14,757874,4741.49
