Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,8423.46,11852356,93.92,53083,5288.13
astar,true,8915.84,12318012,97.60,53083,5196.13
bfs,true,4797.81,11852356,93.92,53083,7243.19
dfs,true,2453.53,7090343,56.18,53083,3847.76
wallFollower,true,5474.22,12787278,101.32,53083,6747.94
dijkstra,false,23349.87,13200671,95.52,8412,4458.25
astar,false,11131.17,6084600,44.03,8514,4228.42
bfs,false,4664.49,13200661,95.52,8412,5821.98
dfs,false,1412.71,4281243,30.98,929594,2010.01
wallFollower,false,110.82,159600,1.15,63646,1362.99
