Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,3525.67,5563599,93.49,34737,2715.61
astar,true,3732.86,5526565,92.86,34737,2576.19
bfs,true,2205.46,5563617,93.49,34737,2658.81
dfs,true,850.79,2756886,46.32,34737,1809.47
wallFollower,true,2364.09,5445572,91.50,34737,2632.53
dijkstra,false,8385.82,6223360,95.50,5807,1903.25
astar,false,5826.86,4322809,66.34,5857,1947.89
bfs,false,2018.61,6223375,95.50,5807,1968.45
dfs,false,458.28,1255763,19.27,416523,879.39
wallFollower,false,1074.95,2670310,40.98,44218,983.32
