Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,8008.65,11292753,94.07,52620,4749.32
astar,true,8289.08,11744934,97.83,52620,3494.40
bfs,true,4542.53,11292734,94.07,52620,6207.40
dfs,true,1792.88,6829512,56.89,52620,2990.80
wallFollower,true,4922.41,11635970,96.93,52620,4321.47
dijkstra,false,21785.24,12535607,95.36,8199,3547.60
astar,false,11391.42,6524499,49.63,8292,3544.76
bfs,false,4348.37,12535857,95.36,8199,4590.39
dfs,false,1576.11,5357825,40.76,782395,2877.92
wallFollower,false,114.85,156660,1.19,62106,896.65
