Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,5872.08,8803938,94.18,44443,3137.01
astar,true,6238.96,9095042,97.29,44443,2307.22
bfs,true,3358.26,8803980,94.18,44443,4132.06
dfs,true,1220.98,3717223,39.76,44443,2157.09
wallFollower,true,3913.09,9472584,101.33,44443,3500.40
dijkstra,false,15787.64,9768557,95.42,7246,3719.11
astar,false,10714.27,6790818,66.33,7318,3454.24
bfs,false,3452.65,9768488,95.42,7246,4109.79
dfs,false,1472.02,4677826,45.69,572239,2713.65
wallFollower,false,957.01,2161593,21.11,53948,1495.91
