Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1794.57,2935255,92.15,22113,1677.89
astar,true,1918.14,3024849,94.96,22113,1663.16
bfs,true,1116.01,2935246,92.15,22113,1454.48
dfs,true,512.01,1688167,53.00,22113,1170.98
wallFollower,true,1549.43,3778332,118.62,22113,1628.38
dijkstra,false,3575.44,3321485,95.24,4248,1233.92
astar,false,2198.29,1930211,55.35,4328,1313.03
bfs,false,987.96,3321361,95.23,4248,1468.32
dfs,false,294.90,877355,25.16,234493,591.89
wallFollower,false,332.54,763018,21.88,31718,539.67
