Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,6319.67,9226145,94.28,46178,4147.85
astar,true,6803.17,9576787,97.86,46178,4124.04
bfs,true,3707.20,9226138,94.28,46178,5748.74
dfs,true,1714.59,4947238,50.55,46178,3239.77
wallFollower,true,4743.26,11156555,114.01,46178,4293.46
dijkstra,false,16607.29,10206458,95.24,7403,3104.16
astar,false,9751.66,5904182,55.10,7473,2462.60
bfs,false,3748.13,10206275,95.24,7403,3660.91
dfs,false,1013.46,3206945,29.93,679326,2216.35
wallFollower,false,873.57,2259303,21.08,55352,1348.45
