Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,5320.06,7914760,94.17,41801,3591.60
astar,true,5354.83,7288201,86.71,41801,2837.65
bfs,true,3106.80,7914739,94.17,41801,3358.21
dfs,true,1271.35,4750323,56.52,41801,2573.48
wallFollower,true,3750.89,9065412,107.86,41801,3772.53
dijkstra,false,13386.81,8751146,95.08,6851,2702.30
astar,false,8554.35,5597358,60.81,6927,2381.44
bfs,false,2873.67,8751268,95.08,6851,3655.65
dfs,false,1026.25,3310006,35.96,535908,1745.70
wallFollower,false,106.46,139714,1.52,53280,813.69
