Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1059.13,1507586,98.45,10691,445.72
astar,true,977.29,1512913,98.80,10691,614.43
bfs,true,677.80,1507586,98.45,10691,707.05
dfs,true,286.34,664281,43.38,10691,418.05
wallFollower,true,498.30,1744055,113.90,10691,549.40
dijkstra,false,1149.52,1548458,98.78,8159,643.70
astar,false,1014.95,1560103,99.52,8159,613.14
bfs,false,692.77,1548458,98.78,8159,932.95
dfs,false,348.67,765957,48.86,20306,558.74
wallFollower,false,448.41,1399390,89.27,116224,744.77
