Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,2694.31,4283407,92.09,29090,2082.83
astar,true,2932.44,4462202,95.94,29090,1848.41
bfs,true,1642.40,4283417,92.09,29090,2057.71
dfs,true,747.55,2647764,56.93,29090,1407.91
wallFollower,true,1843.04,4125822,88.70,29090,2154.09
dijkstra,false,6037.37,4863468,95.49,5126,1578.19
astar,false,3032.04,2242116,44.02,5204,2084.45
bfs,false,1567.58,4863586,95.49,5126,2215.04
dfs,false,383.21,1194185,23.45,295024,821.01
wallFollower,false,1167.77,3100582,60.87,39253,943.75
