Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1191.81,2048518,92.90,19161,799.95
astar,true,1332.61,2155147,97.74,19161,865.35
bfs,true,719.54,2048526,92.90,19161,1198.85
dfs,true,375.24,1209842,54.87,19161,786.88
wallFollower,true,969.18,2371130,107.53,19161,1205.45
dijkstra,false,2229.68,2297933,95.18,3532,610.05
astar,false,1186.23,1063561,44.05,3583,590.01
bfs,false,692.65,2298051,95.18,3532,1119.80
dfs,false,289.02,1005332,41.64,142513,567.14
wallFollower,false,401.28,1011158,41.88,26695,351.59
