Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,11087.46,10390969,98.21,29942,4328.00
astar,true,9267.31,10429243,98.58,29942,4127.45
bfs,true,6703.15,10390966,98.21,29942,5412.70
dfs,true,2109.73,5713632,54.00,29942,3587.38
wallFollower,true,3043.78,9756394,92.22,29942,4609.65
dijkstra,false,12814.62,10702190,98.81,25191,4653.16
astar,false,9875.95,10772916,99.46,25191,5024.66
bfs,false,6615.76,10702191,98.81,25191,5954.70
dfs,false,3247.15,6215149,57.38,96553,4446.43
wallFollower,false,3845.64,10985251,101.42,749352,5483.57
