Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,1176.46,2060287,91.34,18837,887.71
astar,true,1366.79,2173131,96.34,18837,822.25
bfs,true,720.24,2060300,91.34,18837,1108.60
dfs,true,333.52,1065282,47.23,18837,629.69
wallFollower,true,913.27,2225264,98.65,18837,975.04
dijkstra,false,2316.87,2345180,94.95,3569,788.96
astar,false,1442.46,1366166,55.32,3628,775.93
bfs,false,735.15,2345299,94.96,3569,965.90
dfs,false,397.15,1232852,49.92,151869,643.92
wallFollower,false,416.35,1030649,41.72,26595,302.74
