Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,9232.13,12838266,94.96,58655,6637.65
astar,true,9646.05,12863203,95.14,58655,5873.72
bfs,true,5537.28,12838258,94.96,58655,6276.83
dfs,true,1752.28,6014544,44.49,58655,3823.27
wallFollower,true,6345.60,14483172,107.12,58655,6479.84
dijkstra,false,26720.68,14110588,95.31,8675,4237.37
astar,false,15606.17,8160141,55.12,8745,5144.34
bfs,false,5972.86,14110922,95.31,8675,5020.25
dfs,false,2069.45,7047878,47.61,827494,3337.69
wallFollower,false,5714.01,14808956,100.03,65157,4195.64
