Algorithm,SinglePath,Time [ms],VisitedNodes,VisitedPercentage [%],PathLength,MemoryUsed [MB]
dijkstra,true,41.74,78145,97.68,1999,31.14
astar,true,43.96,78746,98.43,1999,16.97
bfs,true,33.41,78145,97.68,1999,34.73
dfs,true,17.57,39108,48.89,1999,16.54
wallFollower,true,28.22,83501,104.38,1999,27.61
dijkstra,false,45.27,79483,97.06,1760,19.70
astar,false,43.99,80651,98.49,1760,20.21
bfs,false,29.77,79483,97.06,1760,35.44
dfs,false,19.11,42892,52.38,3460,20.91
wallFollower,false,29.93,88025,107.49,7577,31.38
